List_Price,List_Price_Discount_Flag,TRU_SKU,Source_URL,search_string,walmartID,Available,Vendor,Description,Timestamp,Price,TRU_List_Price,TRU_Brand_Name,Was_Price,TRU_Model_Number,Image_URL,Age,Categories,TRU_UPC,UPC_Found,TRU_Category_Name_2,TRU_Category_Name_3,TRU_Category_Name_1,TRU_URL,Shipping,Marketplace_Seller_Rating,Item_Flag,TRU_Online_Desc,Weight,Source,Item_Name,TRU_Title,TRU_Price,SN,model
,0,17007,http://www.walmart.com/ip/LeapFrog-Explorer-Learning-Game-Letter-Factory/20926334,http://www.walmart.com/ip/LeapFrog-Explorer-Learning-Game-Letter-Factory/20926334,20926334,yes,Walmart.com,"LeapFrog Explorer Learning Game, Letter Factory:   Your little one can join Tad, Leap and Lily as they help a friend achieve his alphabet dream  Kids will identify letter names and sounds, get practice writing and collect letters as you play  Kids can explore the Letter Factory world for fun alphabet interactions  Works with LeapPad learning tablets and Leapster Explorer game systems (sold separately), but not with Leapster or Leapster 2 game systems",2013-05-23 06:00:16,19.0,25.99,LeapFrog,,32019,http://i.walmartimages.com/i/p/00/70/84/31/32/0070843132019_300X300.jpg,3 Years - 5 Years,Toys :    Learning System Software,0708431320192,,EDUCATIONAL ELECTRONICS,EXPLORER,LEARNING,http://www.toysrus.com/product/index.jsp?productId=13273882,,There are no reviews for this retailer,,LeapFrog Explorer Learning Game - Letter Factory,0.1 (in pounds),Walmart,"LeapFrog Explorer Learning Game, Letter Factory",EPLORER LETTER FACTORY,19.49,295,32019
,0,156054,http://www.walmart.com/ip/Lalaloopsy-Littles-Sprinkle-Spice-Cookie-Doll/19766790,http://www.walmart.com/ip/Lalaloopsy-Littles-Sprinkle-Spice-Cookie-Doll/19766790,19766790,no,Walmart.com,"Lalaloopsy Littles Sprinkle Spice Cookie Doll:   Sprinkle Spice Cookie is the little sister of Crumbs Sugar Cookie Sewn on: May 15th (National Chocolate Chip Day) Unique personality from the fabrics used to sew her Articulated head, arms and legs Includes an adorable pet mouse Doll is totally collectible Doll stands 7"" tall",2013-05-23 06:00:17,16.97,,MGA Entertainment,,511038,http://i.walmartimages.com/i/p/00/03/50/51/51/0003505151104_300X300.jpg,4 Years and up,Toys :    Fashion Dolls,0035051511045,,COLLECTIBLES &DOLLHOUSES,LALALOOPSY,CORE TOY,http://www.toysrus.com/product/index.jsp?productId=11884122,,There are no reviews for this retailer,,Lalaloopsy Littles Doll - Sprinkle Spice Cookie,0.75 (in pounds),Walmart,Lalaloopsy Littles Sprinkle Spice Cookie Doll,LALALOOPSY LITTLES DOLL,21.99,291,511045
,0,305623,http://www.walmart.com/ip/Duracell-4133319235-Duracell-Coppertop-D-Batteries-8-Count/14301878,http://www.walmart.com/ip/Duracell-4133319235-Duracell-Coppertop-D-Batteries-8-Count/14301878,14301878,yes,Walmart.com,"Coppertop batteries have been engineered to deliver just the right level of power for most of your household needs. Plus, guaranteed fresh for 5 years. Many of the devices you use in your home are powered most efficiently by Duracell Coppertop batteries, including: Toys, Clocks and Radios, Remote Controls, Smoke Alarms and Flashlights.",2013-05-23 06:00:17,11.97,12.99,Duracell,,MN13RT8Z,http://i.walmartimages.com/i/p/00/04/13/33/93/0004133393364_300X300.jpg,,Electronics :    Batteries,0041333883014,,BATTERIES,D BATTERIES,ELECTRONICS&ENTERTAINMENT,http://www.toysrus.com/product/index.jsp?productId=2409132,ships free with $45 order of Home Free items,There are no reviews for this retailer,,Duracell Coppertop D Size Battery - 8-Pack,2.55 (in pounds),Walmart,Duracell Coppertop D Batteries 8 Count,DUR COPPERTOP D8 BATTERY,9.99,289,4133319235
,0,120290,http://www.walmart.com/ip/Hot-Wheels-Claw-Escape-Play-Set/22477715,http://www.walmart.com/ip/Hot-Wheels-Claw-Escape-Play-Set/22477715,22477715,no,Walmart.com,Hot Wheels Claw Escape Play Set:   Get past the swigging arm Send the car down the track Car either gets crunched or makes it through for a successful jump Assembly required Includes: 1 car,2013-05-23 06:00:18,12.97,,Mattel,,X9598,http://i.walmartimages.com/i/p/00/74/67/75/04/0074677504740_300X300.jpg,5 Years and up,Toys :    Racetracks & Play Sets,0027084819649,,BARBIE & ACCESSORIES,BASIC BARBIE DOLLS,CORE TOY,http://www.toysrus.com/product/index.jsp?productId=3918726,,There are no reviews for this retailer,,Barbie A Mermaid Tale - Barbie Doll in Hot Pink Bikini, ,Walmart,Hot Wheels Claw Escape Play Set,BEACH BARBIE,7.99,290,W3410
,0,416964,http://www.walmart.com/ip/LeapFrog-My-Own-Leaptop-Violet/14539503,http://www.walmart.com/ip/LeapFrog-My-Own-Leaptop-Violet/14539503,14539503,yes,Walmart.com,"LeapFrog My Own Leaptop  Appropriate for children ages 2 years and up   Personalize pretend computer play with My Own Leaptop   Choose and download songs for a custom playlist (Internet connection required)   Choose from 8 email messages and personalize for your child to enjoy (Internet connection required)   Explore the alphabet, pretend play, music, animals and computer literacy with 6 learning activity stations   Parents can connect to the online LeapFrog Learning Path for customized learning ideas and insights from LeapFrog   Requires 3 AA batteries",2013-05-23 06:00:17,20.74,,LeapFrog,,19167,http://i.walmartimages.com/i/p/00/70/84/31/19/0070843119167_300X300.jpg,4 Years and up,Toys :    Learning Laptops,0708431191679,,PRESCHOOL,LEAP FROG,LEARNING,http://www.toysrus.com/product/index.jsp?productId=4013815,,There are no reviews for this retailer,,LeapFrog My Own LeapTop - Violet,1.85 (in pounds),Walmart,"LeapFrog My Own Leaptop, Violet",LEAPTOP VIOLET,24.99,293,19167
,0,314161,http://www.walmart.com/ip/Guess-Who-Game/17300907,http://www.walmart.com/ip/Guess-Who-Game/17300907,17300907,yes,Walmart.com,Guess Who Game:   Set up and play in seconds Includes 2 character sheets: people and pets Go online to download more characters For 2 players,2013-05-23 06:00:17,17.97,,Hasbro,,5801,http://i.walmartimages.com/i/p/00/65/35/69/42/0065356942176_300X300.jpg,,Toys :    Board Games,0032244048005,,GAMES,HASBRO CHILDREN GAMES,LEARNING,http://www.toysrus.com/product/index.jsp?productId=2267238,,There are no reviews for this retailer,,Guess Who?,1.36 (in pounds),Walmart,Guess Who Game,GUESS WHO,17.99,287,05801
,0,257246,http://www.walmart.com/ip/Baby-Trend-Slap-N-Go-EX-Universal-Infant-Car-Seat-Stroller/20711230,http://www.walmart.com/ip/Baby-Trend-Slap-N-Go-EX-Universal-Infant-Car-Seat-Stroller/20711230,20711230,yes,Walmart.com,"Baby Trend Snap-N-Go EX Universal Infant Car Seat Stroller:   Easy to push Allows adult to place infant car seat on carriage frame without removing child Maximum Weight Capacity: 45 lbs  Large drop down storage basket 2-cup holder parent tray with covered storage compartment Fits the most popular infant car seats from Baby Trend, Graco, Chicco, Peg Perego and Evenflo Rear wheels with brakes Convenient one hand fold Weight: 12 lbs Lightweight and easy to transport Measures 16.65""L x 8.20""W x 34.45H""",2013-05-23 06:00:18,65.0,74.99,Baby Trend,,SG13105,http://i.walmartimages.com/i/p/00/09/00/14/01/0009001401072_300X300.jpg,,Baby :    Lightweight Strollers,0090014010720,,GEAR ON THE GO,FULL SIZE & UMBRELLA STRO,GEAR,http://www.toysrus.com/product/index.jsp?productId=12353532,,There are no reviews for this retailer,,Baby Trend Snap N Go EX Universal Infant Car Seat Stroller,13.95 (in pounds),Walmart,Baby Trend Snap-N-Go EX Universal Infant Car Seat Stroller,BABY TREND SNAP N GO UNIVERSAL,69.99,284,SG13105
,0,474978,http://www.walmart.com/ip/Dr.-Brown-s-Deluxe-Bottle-Warmer/21723955,http://www.walmart.com/ip/Dr.-Brown-s-Deluxe-Bottle-Warmer/21723955,21723955,yes,Walmart.com,"Dr. Brown's Deluxe Bottle Warmer:    Steam heat  1-button start  Heats standard and wide neck baby bottles and baby food jars  Made of plastic  LCD control panel  Alarm lets you know when heating cycle is complete  The Dr. Browns Warmer automatically turns off after 10 minutes    Questions about product recalls?  Items that are a part of a recall are removed from the Walmart.com site, and are no longer available for purchase. These items include Walmart.com items only, not those of Marketplace sellers. Customers who have purchased a recalled item will be notified by email or by letter sent to the address given at the time of purchase. For complete recall information, go to  Walmart Recalls .",2013-05-23 06:00:18,39.77,,Dr. Browns,,850T,http://i.walmartimages.com/i/p/00/07/22/39/00/0007223900850_300X300.jpg,,Baby :    Bottle Feeding,0072239008508,,FEEDING AND MOM ACCESSORI,BOTTLE ACCESSORIES,CONSUMABLES & INFANT CARE,http://www.toysrus.com/product/index.jsp?productId=4398110,ships free with $45 order of Home Free items,There are no reviews for this retailer,,Dr. Brown's BPA Free Natural Flow Deluxe Bottle Warmer,2.25 (in pounds),Walmart,Dr. Brown's Deluxe Bottle Warmer,BPAF BOTTLE WARMER,44.99,285,850T
,0,477033,http://www.walmart.com/ip/Mini-Lalaloopsy-Littles-Set-of-3-Style-2/22165173,http://www.walmart.com/ip/Mini-Lalaloopsy-Littles-Set-of-3-Style-2/22165173,22165173,yes,Walmart.com,"Mini Lalaloopsy Littles, Set of 3, Style 2:   Moveable arms, legs and head  Totally collectible  Includes 3 Mini Lalaloopsy Littles dolls in and out of pod(s)  1.25""L x 4""W x 4.25""H",2013-05-23 06:00:19,12.99,,MGA Entertainment,,395355,http://i.walmartimages.com/i/p/00/03/50/51/52/0003505152147_300X300.jpg,4 Years and up,Toys :    Playsets,0035051517627,,COLLECTIBLES &DOLLHOUSES,LALALOOPSY,CORE TOY,http://www.toysrus.com/product/index.jsp?productId=12897738,,There are no reviews for this retailer,,Mini Lalaloopsy Doll - Mango Tiki Wiki,0.25 (in pounds),Walmart,Mini Lalaloopsy Lala Oopsie Littles 3-Pack- Style 2,MINI LALALOOPSY DOLL ASST WAVE 11,7.99,279,521471
,0,730697,http://www.walmart.com/ip/Bright-Starts-Comfort-Harmony-Cozy-Cart-Cover/16939752,http://www.walmart.com/ip/Bright-Starts-Comfort-Harmony-Cozy-Cart-Cover/16939752,16939752,yes,Walmart.com,Bright Starts - Comfort & Harmony Cozy Cart Cover:   3 storage pockets On-the-go toy loops for baby's favorite toys and essentials Patented front snap buckle and t-strap provides safety and comfort for baby Fits average and larger size shopping carts in addition to most restaurant high chairs Rolls up for portability and storage Machine washable,2013-05-23 06:00:19,28.0,,Comfort & Harmony,,7148,http://i.walmartimages.com/i/p/00/07/44/51/07/0007445107148_300X300.jpg,,Baby :    Baby Proofing,0074451071483,,GEAR ON THE GO,ON THE GO ACCESSORIES,GEAR,http://www.toysrus.com/product/index.jsp?productId=11459404,,There are no reviews for this retailer,,Comfort & Harmony Shopping Cart Cover - Serengeti Circle,1.35 (in pounds),Walmart,Bright Starts - Comfort & Harmony Cozy Cart Cover,COMFORT & HARMONY SHOPPING CART COVER,29.99,283,7148-6
,0,810426,http://www.walmart.com/ip/Bright-Starts-Sunnyside-Safari-Chair-Top-High-Chair/17753654,http://www.walmart.com/ip/Bright-Starts-Sunnyside-Safari-Chair-Top-High-Chair/17753654,17753654,yes,Walmart.com,"It does what a full-sized model does and more, adjusting to four different heights (and nearly any table), reclining to three positions, and converting to a booster seat for smooth transition to the toddler years. The reversible seat pad is made of stain-resistant fabric you can wipe clean or machine-wash. The removable Stay Level Tray"" remains flat even when the seat is reclining. All this, plus the friendly characters of the Sunnyside Safari"" Collection. Make mealtime and snack time more enjoyable for baby and you. Start the fun with Bright Starts!""  Product Features: Convenient 2 piece reversible seat pad is made of stain resistant fabric that is wipeable and machine washable  4 height positions to fit most table sizes  3 position recline  Removable Stay Level Tray"" remains level even when seat is reclined  3 locking positions to grow with baby  Built-in holders are convenient for drinks or snacks  Converts to booster for easy toddler transition Additional Features:  5 point convertible safety harness  For babies 4 months and up and weighing no more than 50 lbs.",2013-05-23 06:00:18,44.97,,Bright Starts,,60099,http://i.walmartimages.com/i/p/00/07/44/51/07/0007445107041_300X300.jpg,,Baby :    High Chairs & Boosters,0074451600997,,GEAR IN HOME,HIGH CHAIRS,GEAR,http://www.toysrus.com/product/index.jsp?productId=12881351,ships free with $45 order of Home Free items,There are no reviews for this retailer,,InGenuity Chair Top High Chair,10.8 (in pounds),Walmart,"Bright Starts - Sunnyside Safari, Chair Top High Chair",INGENUITY CHAIR TOP HIGH CHAIR,64.99,286,7041-1
,0,44758,http://www.walmart.com/ip/Play-Doh-Mega-Pack/17300937,http://www.walmart.com/ip/Play-Doh-Mega-Pack/17300937,17300937,no,Walmart.com,Play-Doh Mega Pack:    36 different colors  Includes 36 3-oz cans  Ages 2 and up  Every color in the rainbow and more,2013-05-23 06:00:20,22.97,,Hasbro,,32917,http://i.walmartimages.com/i/p/00/65/35/69/65/0065356965299_300X300.jpg,,Toys :    Do-It-Yourself Kits,0653569316367,,PRESCHOOL ACTIVITIES,PLAYDOH,LEARNING,http://www.toysrus.com/product/index.jsp?productId=3111554,,There are no reviews for this retailer,,Play-Doh Magic Swirl Ice Cream Shoppe,8.25 (in pounds),Walmart,Play-Doh Mega Pack,PLAY-DOH MAGIC TREAT ICE CREAM,17.99,282,36834
$44.97,1,389703,http://www.walmart.com/ip/LEGO-Friends-Heartlake-Vet/17782847,http://www.walmart.com/ip/LEGO-Friends-Heartlake-Vet/17782847,17782847,yes,Walmart.com,"LEGO Friends Heartlake Veterinarian Play Set:   Includes 2 mini-doll figures: Mia and Veterinarian Sophie Animals in the LEGO Heartlake vet plays set include horse Bella, dog Scarlett and hedgehog Oscar Features aquarium, examination table, mailbox, horse pen, hedgehog cage, x-ray and scale LEGO Heartlake vet accessories include a thermometer, clipboard, ice pack, stethoscope, spoon, syringe, registration chart and flower accessory pack with 3x4 flowers, 4 butterflies and 4 ladybirds Examine new patients with realistic accessories Listen to heartbeats with the stethoscope Review the x-ray and registration chart LEGO Friends pieces are fully compatible with all LEGO System bricks Collect all of the LEGO Friends sets for a whole world of LEGO Friends fun",2013-05-23 06:00:19,37.92,54.99,LEGO,,4653170,http://i.walmartimages.com/i/p/00/67/34/19/16/0067341916586_300X300.jpg,5 Years - 12 Years,Toys :    Building Sets,0673419165860,,CONSTRUCTION TOY,LEGO FRIENDS,LEARNING,http://www.toysrus.com/product/index.jsp?productId=12378484,,There are no reviews for this retailer,,LEGO Friends Heartlake Vet (3188),1.9 (in pounds),Walmart,LEGO Friends Heartlake Vet,LEGO FRIENDS 3188 HEARTLAKE VET,49.99,278,3188
$49.99,1,141571,http://www.walmart.com/ip/Crane-Cool-Mist-Humidifier/10750083,http://www.walmart.com/ip/Crane-Cool-Mist-Humidifier/10750083,10750083,yes,Walmart.com,Crane Cool Mist Humidifier:    Whisper-quiet operation    Auto-off function when water tank is empty    Variable mist output control    Removable water tank    Variable humidity control feature    Power-on light indicator    32-watts power    Water tank capacity: 0.9-gallon or 3.4-liter    Moisture output: 2.3-gallon or 8.7-liter per day    Crane cool mist humidifier accommodates rooms up to 250-sq. ft.,2013-05-23 06:00:20,45.48,49.99,Crane,,EE-5301,http://i.walmartimages.com/i/p/00/85/46/89/00/0085468900139_300X300.jpg,,Home Improvement :    Humidifiers,0854689001397,,INFANT CARE & SAFETY,VAPORIZERS/HUMIDIFIERS,CONSUMABLES & INFANT CARE,http://www.toysrus.com/product/index.jsp?productId=3214733,,There are no reviews for this retailer,,Crane Cool Mist Drop Shape Humidifier - Blue,5.8 (in pounds),Walmart,Crane Cool Mist Humidifier,HUMIDIFIER DROP SHAPE,42.49,275,EE-5301
,0,37047,http://www.walmart.com/ip/Fisher-Price-Laugh-Learn-Puppy-s-Learning-Car/19756379,http://www.walmart.com/ip/Fisher-Price-Laugh-Learn-Puppy-s-Learning-Car/19756379,19756379,yes,Walmart.com,"Fisher-Price Laugh & Learn Puppy's Learning Car:    Age Range: 6-36 months  Encourages baby to push and crawl along, promoting gross motor skills  2 modes of play, 20+ songs, tunes and phrases  Eight sing-along songs and additional tunes to teach numbers, opposites, greetings and more  Turnable key    Requires 2 AA batteries (included)",2013-05-23 06:00:21,8.98,,Fisher-Price,,C6325,http://i.walmartimages.com/i/p/00/74/67/75/11/0074677511132_300X300.jpg,6 Months - 36 Months,Toys :    Development Toys,0027084131413,,INFANT TOYS,FISHER PRICE,LEARNING,http://www.toysrus.com/product/index.jsp?productId=2265219,,There are no reviews for this retailer,,Fisher-Price Laugh & Learn - Learning Puppy,1.34 (in pounds),Walmart,Fisher-Price Laugh & Learn Puppy's Learning Car,LAUGH LEARN PUPPY,24.99,273,X2139
,0,215411,http://www.walmart.com/ip/Crayola-Creativity-Play-Station-Stools/21150288,http://www.walmart.com/ip/Crayola-Creativity-Play-Station-Stools/21150288,21150288,no,Walmart.com,"Crayola Creativity Play Station:   Magnetic/dry erase and chalkboard  Each board includes a clip to hold paper Activity desk for kids is made from durable plastic material Crayola desk provides large work areas Two stools are included with the Creativity desk to make a comfortable workspace Dry erase surface Spacious storage tray for holding art accessories Legs of Creativity desk hold supplies Several cup holders for paint, markers, and more Three paint cups, three brushes, eraser, and paper roll holder Easy to assemble Recommended for children ages 3 and up Easel folds up for storage Crayola Creativity Play Station dimensions: 24.7L x 28W x 18.2H inches",2013-05-23 06:00:20,49.97,54.99,Crayola,,5031,http://i.walmartimages.com/i/p/00/83/31/86/00/0083318600294_300X300.jpg,3 Years and up,Party & Occasions :    Kids' Crafts,0833186001468,,CREATIVE ACTIVITIES,EASELS,LEARNING,http://www.toysrus.com/product/index.jsp?productId=2323094,,There are no reviews for this retailer,Wal-Mart Exclusive,Crayola Magnetic Double-Sided Easel,12.42 (in pounds),Walmart,Crayola Creativity Play Station,EX CRAYOLA MAGNETIC DOUBLE EASEL,41.24,277,503901
